,iso2c,country,year,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,NY.ADJ.DRES.GN.ZS,NY.ADJ.DFOR.GN.ZS,AG.LND.AGRI.ZS,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,SI.SPR.PCAP.ZG,SH.DTH.COMM.ZS,SL.TLF.0714.ZS,EN.ATM.CO2E.PC,CC.EST,EN.CLC.CDDY.XD,EN.CLC.MDAT.ZS,IC.BUS.EASE.XQ,EG.ELC.COAL.ZS,EG.IMP.CONS.ZS,EG.EGY.PRIM.PP.KD,EG.USE.PCAP.KG.OE,SP.DYN.TFRT.IN,AG.PRD.FOOD.XD,AG.LND.FRST.ZS,EG.USE.COMM.FO.ZS,NY.GDP.MKTP.KD.ZG,EN.CLC.GHGR.MT.CE,SI.POV.GINI,GE.EST,SE.XPD.TOTL.GB.ZS,EN.CLC.HEAT.XD,SH.MED.BEDS.ZS,SI.DST.FRST.20,IT.NET.USER.ZS,SL.TLF.ACTI.ZS,SP.DYN.LE00.IN,SE.ADT.LITR.ZS,EN.MAM.THRD.NO,EN.CLC.PRCP.XD,EN.CLC.SPEI.XD,SH.DYN.MORT,SM.POP.NETM,IP.PAT.RESD,SH.H2O.SMDW.ZS,SH.STA.SMSS.ZS,EN.ATM.PM25.MC.M3,PV.EST,SP.POP.65UP.TO.ZS,EN.POP.DNST,SI.POV.NAHC,SH.STA.OWAD.ZS,SN.ITK.DEFC.ZS,SG.GEN.PARL.ZS,SL.TLF.CACT.FM.ZS,RQ.EST,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS,GB.XPD.RSDV.GD.ZS,RL.EST,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,IP.JRN.ARTC.SC,IC.LGL.CRED.XQ,ER.PTD.TOTL.ZS,SL.UEM.TOTL.ZS,SP.UWT.TFRT,VA.EST,SE.XPD.TOTL.GD.ZS,iso3c,region,capital,longitude,latitude,income,lending
3674,RU,Russian Federation,2013,97.81,100,7.746404355,0,13.24062535,3.160548664,NA,NA,NA,NA,12.39355647,-1.013369,NA,NA,NA,15.22169765,-83.84123985,8.456537082,5078.629314,1.707,131.65,49.76607633,89.51180164,1.80000014,NA,40.9,-0.354852,10.86184,NA,8.2,6.4,67.97,73.21199799,70.57878049,NA,NA,NA,NA,9.5,NA,28765,75.61896857,59.73881172,17.79507055,-0.7360936,13.22489632,8.762780128,10.8,56,2.5,13.6,78.79917637,-0.3516815,17.17463022,3.744504114,1.02524,-0.7841895,99.76958,0.99185,39714.7,4,NA,5.458000183,NA,-1.022177,3.75621,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3675,RU,Russian Federation,2001,93.36,100,8.107616127,0,13.23902166,5.875721568,NA,NA,NA,NA,10.6696034,NA,NA,NA,NA,18.88212852,-61.05655674,12.10772743,4288.394353,1.223,91.5,49.39872265,90.88612897,5.100051225,-537.6240897,36.9,NA,9.21336,NA,10.8,6.6,2.944367787,69.66799927,65.38341463,NA,NA,NA,NA,18.3,NA,24777,74.56792055,55.1826682,NA,NA,12.74555791,8.911609395,NA,51.8,4.4,7.6,79.11723009,NA,19.56702383,3.621604248,1.17694,NA,106.08295,NA,NA,NA,NA,8.977999687,NA,NA,3.10602,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3676,RU,Russian Federation,2002,94.07,100,7.795116739,0,13.22579779,5.565713753,1.535250464,NA,NA,NA,10.71590102,-0.9293682,NA,NA,NA,19.03853766,-67.9152134,11.50582783,4288.207161,1.286,100.64,49.39137345,90.75278983,4.699991909,-566.8685451,37.3,-0.3102288,10.58384,NA,10.7,6.6,4.128271818,70.61199951,65.12878049,99.44097,NA,NA,NA,17.2,1778101,23712,74.64226769,55.54775559,NA,-0.7211835,13.14791858,8.870433931,24.6,52.1,3.7,7.6,80.5633966,-0.2448798,18.26085783,3.459288723,1.24782,-0.839241,113.94554,NA,NA,NA,NA,7.875,NA,-0.4444901,3.83502,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3677,RU,Russian Federation,2003,94.57,100,8.593689668,0,13.20293413,5.502946052,NA,NA,NA,NA,11.09064748,-0.7613105,NA,NA,NA,18.74130509,-73.47216241,11.10584789,4461.316454,1.32,95.11,49.38540765,90.91553397,7.299952344,-557.2228608,40,-0.4012094,10.53169,NA,10.5,6.1,8.298860616,70.49500275,65.04780488,NA,NA,NA,NA,16,NA,24969,74.72781941,55.92165706,NA,-1.191556,13.55173534,8.830256615,20.3,52.4,3.1,7.6,80.74697161,-0.1538669,17.07669458,3.280098638,1.28603,-0.9106629,121.05115,0.99921,32329.5,NA,NA,8.210000038,NA,-0.5356029,3.67854,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3678,RU,Russian Federation,2004,95.03,100,8.806905643,0,13.18460213,4.904441948,NA,NA,NA,NA,11.12062698,-0.7982659,NA,NA,NA,17.19272399,-81.08263408,10.39552561,4493.695387,1.344,97.34,49.37881267,90.69042026,7.19994787,-542.47958,40.3,-0.4406824,11.17591,NA,9.9,6,12.8593889,71.13400269,65.47097561,NA,NA,NA,NA,14.8,NA,22985,74.81706317,56.29905251,NA,-1.513351,13.80394381,8.794642038,17.6,52.8,2.6,9.8,81.07775918,-0.1178624,18.95623747,3.554391407,1.15133,-0.8854756,NA,NA,32149.9,NA,NA,7.763000011,NA,-0.5716114,3.54787,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3679,RU,Russian Federation,2017,NA,100,5.816579954,0,NA,3.550799839,NA,NA,NA,NA,NA,-0.8923913,NA,NA,NA,NA,NA,NA,NA,1.762,NA,NA,NA,1.630195944,NA,NA,-0.0756261,NA,NA,NA,NA,76.00813853,74.15599823,72.11902439,NA,NA,NA,NA,7.6,912279,22777,76.02773435,61.30621915,16.16022381,-0.6405504,14.26331499,8.823220799,13.2,NA,2.5,15.8,77.9489532,-0.4753416,NA,NA,1.10733,-0.7935727,102.5825,0.98316,NA,9,7.616249085,5.211999893,NA,-1.09161,NA,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3680,RU,Russian Federation,2014,98.03,100,7.469832141,0,13.29447034,3.359875833,1.414656772,NA,NA,NA,11.85752777,-0.9192259,NA,NA,NA,14.78792431,-83.67054072,8.345606024,4942.875517,1.75,132.1,49.76356898,92.14287582,0.69999943,NA,39.9,-0.109315,11.48852,NA,NA,6.6,70.52,73.44599915,70.74365854,NA,NA,NA,NA,9,NA,24072,75.71667889,60.12882583,16.58216295,-0.9436175,13.36241126,8.781877489,11.2,56.3,2.5,13.6,78.51145124,-0.3886238,16.5682512,3.422426946,1.07011,-0.7414554,97.69432,0.98867,44994.7,4,NA,5.159999847,NA,-1.04441,4.00528,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3681,RU,Russian Federation,2008,96.64,100,9.767762652,0,13.15843626,3.753341188,NA,NA,NA,NA,12.01450651,-1.114999,NA,NA,NA,18.90217068,-82.13312436,8.411842442,4823.126535,1.502,117.56,49.61860081,90.94758109,5.199969265,-592.8036797,41.6,-0.3622768,11.95923,NA,9.2,6.1,26.83,73.00499725,67.94926829,NA,NA,NA,NA,11.2,NA,27712,75.17133729,57.81731278,NA,-0.7493693,13.41425117,8.716094712,13.4,54.2,2.5,14,80.03196351,-0.3910525,15.91410503,3.307738381,1.04435,-0.955102,97.58452,0.98547,31854.4,NA,NA,6.204999924,NA,-0.8709936,4.10175,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3682,RU,Russian Federation,2016,98.25,100,4.726459851,0,13.29447034,3.850752543,NA,NA,4.8,NA,NA,-0.822688,NA,NA,NA,NA,NA,NA,NA,1.762,147.45,49.75856192,NA,0.329282332,NA,NA,-0.1972386,10.98528,NA,NA,NA,73.09143462,74.24299622,71.65121951,NA,NA,NA,NA,8,NA,26795,75.92105306,60.91283058,16.21988971,-0.9462103,13.88397716,8.813796287,13.3,57.1,2.5,12.7,78.03358434,-0.4155626,NA,NA,1.09557,-0.792162,99.81439,0.99186,59133.5,7,7.611176526,5.559000015,NA,-1.133949,3.74321,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3683,RU,Russian Federation,2011,97.42,100,9.604438177,0,13.10690016,3.385779136,NA,NA,NA,NA,12.334881,-1.065019,NA,NA,NA,15.54215048,-80.004299,8.781517477,5049.428043,1.582,129.57,49.77108339,90.90831563,4.300029186,NA,39.7,-0.4707654,NA,NA,8.6,6.5,49,73.08799744,69.68390244,NA,NA,NA,NA,10.1,NA,26495,75.43392457,58.96482671,19.19151083,-0.9982621,13.10261632,8.729437799,12.7,55.3,2.5,13.6,79.58501137,-0.3491683,15.80302393,3.227795536,1.01261,-0.7257292,101.0762,0.99193,36157.3,NA,NA,6.535999775,8,-0.8835939,NA,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3684,RU,Russian Federation,2015,98.15,100,5.47695223,0,13.29447034,3.868798794,NA,0.48,5.1,NA,NA,-0.9491526,NA,NA,NA,14.82165832,NA,8.413217751,NA,1.777,136.57,49.76106545,NA,-2.307733505,NA,37.7,-0.2044424,10.86947,NA,NA,6.9,70.1,73.68699646,71.18341463,NA,NA,NA,NA,8.5,NA,29269,75.81732792,60.52024732,17.0191912,-1.029335,13.55387611,8.798804045,13.3,56.7,2.5,13.6,78.02080354,-0.5207789,15.85579515,3.304228351,1.09689,-0.763637,99.07291,0.98881,53060.6,7,NA,5.571000099,NA,-1.087747,3.8334,RUS,Europe & Central Asia,Moscow,37.6176,55.7558,Upper middle income,IBRD
3685,RW,Rwanda,2013,0.52,15.2,5.745364156,5.742531132,74.68585326,28.891371,NA,NA,NA,NA,0.074279222,0.6279649,NA,NA,NA,NA,NA,5.632372999,NA,4.251,165.22,18.90555306,NA,4.713550714,NA,45.1,0.0197235,16.85963,NA,NA,6,9,84.92199707,66.219,NA,NA,NA,NA,47.5,NA,NA,NA,NA,44.41158508,-0.1109516,2.617472186,438.2465748,39.1,23.2,32.9,63.8,99.47317541,0.0066703,35.88129932,88.47424848,NA,-0.1547242,144.3057,1.03242,87.9,9,NA,1.154000044,NA,-1.211103,4.94894,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3686,RW,Rwanda,2017,NA,34.1,5.407241099,5.309986613,NA,30.96203746,NA,NA,NA,NA,NA,0.6330296,NA,NA,NA,NA,NA,NA,NA,4.088,NA,NA,NA,6.057831319,NA,NA,0.2668521,11.07961,NA,NA,NA,21.76763262,84.43099976,68.341,NA,NA,NA,NA,36.9,-44998,3,NA,NA,43.21021716,0.0880427,2.849763053,485.648034,NA,NA,36.8,61.3,100.6155641,0.1462778,NA,NA,NA,0.1286223,137.6818,1.01506,NA,10,9.114089073,0.953999996,NA,-1.121887,3.2057,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3687,RW,Rwanda,2014,0.54,19.8,5.749933209,5.703822512,73.34819619,28.75456418,NA,NA,NA,5.9,0.075764224,0.7624834,NA,NA,NA,NA,NA,5.337639351,NA,4.197,155.01,19.18119223,NA,7.62457575,NA,NA,-0.0253321,13.73432,NA,NA,NA,10.6,84.67099762,66.884,70.80413,NA,NA,NA,44.1,NA,5,NA,NA,42.21148744,-0.3134696,2.646407359,449.2758411,NA,23.8,33.9,63.8,99.656283,0.2464919,44.0581476,88.18130377,NA,0.0568706,140.3875,1.03743,88.2,10,NA,1.16900003,NA,-1.111962,4.30547,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3688,RW,Rwanda,2016,0.57,29.37,5.77559907,5.694605196,73.43737135,29.30952494,NA,-0.17,42.4,NA,NA,0.6441216,NA,NA,NA,NA,NA,NA,NA,4.123,140.61,19.73246809,NA,5.981314913,NA,43.7,0.0981101,12.27839,NA,NA,6,20,84.52500153,67.93,NA,NA,NA,NA,38.8,NA,2,NA,NA,42.84380209,-0.0548993,2.765804995,472.9962708,38.2,25.1,36,63.8,100.2871819,0.1071192,NA,NA,NA,0.1018494,141.2787,1.0154,115.3,10,9.115161421,1.034999967,NA,-1.157009,3.53979,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3689,RW,Rwanda,2006,0.41,11.00209999,5.199398606,5.199293391,73.08268955,34.45294323,NA,NA,NA,NA,0.058390835,-0.2080816,NA,NA,NA,NA,NA,7.238750248,NA,5.015,105.63,16.10052745,NA,9.227091484,NA,NA,-0.2541009,NA,NA,1.6,NA,NA,85.43599701,57.083,NA,NA,NA,NA,98.3,NA,NA,NA,NA,NA,-0.6821145,2.714661634,366.5722335,NA,19.1,43.2,48.8,98.61357194,-0.6567397,22.49560633,90.58585273,NA,-0.6754203,142.59753,1.02309,18,NA,NA,0.860000014,NA,-1.222134,NA,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3690,RW,Rwanda,2003,0.34,7.848389626,9.929579574,9.928832658,73.12525334,36.73159895,NA,NA,NA,NA,0.060851257,-0.4663844,NA,NA,NA,NA,NA,6.676198719,NA,5.342,93.84,14.94122441,NA,2.202376415,NA,NA,-0.6945167,NA,NA,NA,NA,0.356918467,86.01000214,52.178,NA,NA,NA,NA,139.3,NA,NA,NA,NA,NA,-1.112363,3.1134742,346.8650588,NA,17.4,44.9,48.8,97.96201198,-0.7117509,98.3277592,87.2876199,NA,-0.8035703,120.32339,0.98013,4.7,NA,NA,0.948000014,NA,-1.306903,NA,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3691,RW,Rwanda,2005,0.37,4.8,6.265013878,6.264978706,72.26996451,36.90376999,NA,NA,NA,NA,0.059732484,-0.6179556,NA,NA,NA,NA,NA,7.690741492,NA,5.131,100.61,15.60599919,NA,9.377875686,NA,52,-0.9069124,NA,NA,NA,4.5,0.556041165,85.52899933,55.254,NA,NA,NA,NA,110.4,NA,NA,NA,NA,42.69118425,-1.002252,2.77533974,358.3386704,56.7,18.5,44.5,48.8,98.45132128,-0.9752049,55.77249576,89.24461218,NA,-0.9166067,133.61312,1.00641,7.3,NA,NA,0.949000001,38.5,-1.194444,NA,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3692,RW,Rwanda,2011,0.48,10.8,5.991446977,5.800433896,73.62950715,28.23009824,NA,NA,NA,5.000835,0.064481265,0.3575973,NA,NA,NA,NA,NA,5.936161461,NA,4.412,150.5,18.35427595,NA,7.783920275,NA,NA,0.0704055,15.34338,NA,NA,NA,7,85.31099701,64.523,NA,NA,NA,NA,56.8,NA,NA,NA,NA,42.68095937,-0.1771178,2.585236985,417.2408188,NA,22,32.9,56.3,99.13403187,-0.1439268,43.29956585,89.64481259,NA,-0.3139738,147.7076,1.02654,53.2,NA,NA,1.093000054,NA,-1.328789,4.65048,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3693,RW,Rwanda,1998,NA,2.216331959,10.44312748,10.44312748,65.46412647,45.51746118,NA,NA,NA,NA,0.07004522,-0.7195555,NA,NA,NA,NA,NA,13.29738826,NA,5.835,71.44,13.73327879,NA,8.858669496,NA,NA,-0.877933,NA,NA,NA,NA,0.011763573,87.82800293,43.686,NA,NA,NA,NA,226.1,NA,NA,NA,NA,NA,-2.034043,3.399723272,282.2376165,NA,14.8,NA,17.1,97.04290899,-1.057595,96.92307692,90.8049706,NA,-1.3518,114.2941818,NA,NA,NA,NA,0.65200001,NA,-1.411473,NA,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3694,RW,Rwanda,1999,NA,3.361443758,7.371278177,7.371278177,67.32873936,35.84070029,NA,NA,NA,NA,0.067950553,NA,NA,NA,NA,NA,NA,12.8872115,NA,5.737,77.8,13.8386702,NA,4.262760871,NA,NA,NA,17.25066948,NA,NA,NA,0.067176482,87.47499847,46.639,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,NA,3.537791249,304.0629915,NA,15.3,NA,17.1,97.07252461,NA,96.96969697,90.76148846,NA,NA,107.7503204,0.956330001,NA,NA,NA,0.723999977,NA,NA,4.57848978,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3695,RW,Rwanda,2000,0.29,6.2,5.63264319,5.63264319,67.69355493,35.56717146,NA,NA,66.8,33.1,0.066557755,-0.6028345,NA,NA,NA,NA,NA,8.370568375,NA,5.64,83.16,13.94406161,NA,8.370910445,NA,48.5,-0.6453785,18.83533,NA,NA,5.2,0.06283146,87.08999634,48.649,64.8886,NA,NA,NA,183.1,NA,NA,NA,NA,43.48168912,-1.692821,3.639697638,321.5922578,58.9,15.8,55.5,25.7,97.14894035,-1.008388,96.46017699,86.67852456,NA,-1.223147,112.1345,0.93998,NA,NA,NA,0.776000023,36.4,-1.566324,4.09511,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3696,RW,Rwanda,2001,0.31,5.633472919,5.931208881,5.931208881,70.89582489,35.74432611,NA,NA,NA,NA,0.064597852,NA,NA,NA,NA,NA,NA,7.710605458,NA,5.542,79.16,14.27644962,NA,8.484539669,NA,NA,NA,25.31314,NA,NA,NA,0.24067241,86.71700287,49.936,NA,NA,NA,NA,169.6,NA,NA,NA,NA,NA,NA,3.496787086,333.6504256,NA,16.3,49.7,25.7,97.37839341,NA,97.79789899,86.87576277,NA,NA,109.92126,0.96379,NA,NA,NA,0.80400002,NA,NA,5.66607,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3697,RW,Rwanda,2002,0.32,6.750534058,7.069402736,7.068994376,74.21970004,33.93489128,1.578947368,NA,NA,NA,0.063096145,-0.4185515,NA,NA,NA,NA,NA,6.788170543,NA,5.443,100.18,14.6088364,NA,13.19206519,-7.0098,NA,-0.90913,NA,NA,NA,NA,0.292784719,86.34899902,50.987,NA,NA,NA,NA,154.6,-72601,NA,NA,NA,NA,-1.65326,3.311309045,341.5914066,NA,16.8,45.7,25.7,97.65947841,-0.7136751,98,87.10820267,NA,-0.855539,113.04974,0.97687,NA,NA,NA,0.889999986,NA,-1.508478,NA,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3698,RW,Rwanda,2007,0.43,12.03242302,6.028039999,6.02148119,73.1609244,30.48009191,NA,NA,NA,NA,0.060103365,-0.0012737,NA,NA,NA,NA,NA,6.982383651,NA,4.893,106.87,16.59505447,NA,7.681564984,NA,NA,-0.1950561,17.78655,NA,1.6,NA,2.115387178,85.42500305,58.915,NA,NA,NA,NA,87.8,-79767,NA,NA,NA,NA,-0.3583081,2.672088561,375.9123227,NA,19.6,41.1,48.8,98.72129188,-0.6372008,25.70426792,90.30988791,NA,-0.577125,148.4635,1.00549,19.7,NA,NA,0.750999987,NA,-1.246036,4.24104,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3699,RW,Rwanda,2004,0.35,8.922110558,7.533311356,7.532851172,73.60681009,37.04176203,NA,NA,NA,NA,0.060831351,-0.4406287,NA,NA,NA,NA,NA,6.237605348,NA,5.239,93.75,15.27361118,NA,7.447699419,NA,NA,-0.5569205,NA,NA,1.7,NA,0.430854243,85.73200226,53.595,NA,NA,NA,NA,124.2,NA,NA,NA,NA,NA,-1.187092,2.931366816,351.8655857,NA,17.9,44.9,48.8,98.23664025,-0.6645405,58.66388309,87.54213662,NA,-0.8192313,128.66865,0.99794,9.1,NA,NA,0.963,NA,-1.349341,NA,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3700,RW,Rwanda,2009,0.44,14.141572,6.763926798,6.756254379,73.3226589,29.33796332,NA,NA,NA,NA,0.058850305,0.0899276,NA,1.295973166,NA,NA,NA,6.342632928,NA,4.641,135.39,17.58410976,NA,6.255647061,NA,NA,-0.1503173,NA,NA,NA,NA,7.7,85.46700287,62.129,NA,NA,NA,NA,70.7,NA,NA,NA,NA,NA,-0.5062013,2.60659302,396.5451966,NA,20.8,35.9,56.3,98.88030176,-0.3198239,39.97584541,90.54192683,NA,-0.5009086,149.27136,1.00713,33.6,NA,NA,0.962000012,NA,-1.291988,NA,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3701,RW,Rwanda,2010,0.47,9.7,5.947642864,5.849487835,73.12201232,28.14213297,NA,NA,52.5,19.1,0.058807364,0.3536429,NA,NA,NA,NA,NA,6.142846261,NA,4.52,140.38,18.07863802,NA,7.338194817,NA,47.2,-0.0542929,17.54806,NA,NA,5.6,8,85.41000366,63.433,65.85227,NA,NA,NA,63.5,NA,NA,NA,NA,41.44091192,-0.2720939,2.57105598,406.9451966,46,21.4,34,56.3,98.99562908,-0.1971854,39.95019566,90.65552908,NA,-0.3307562,148.2303,1.01434,55.6,NA,NA,1.059999943,20.8,-1.327148,4.88575,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3702,RW,Rwanda,2008,0.44,6,8.099253068,8.031665933,73.26469159,28.2711935,NA,NA,NA,7.5,0.056980845,0.0962692,NA,NA,NA,NA,NA,6.510358138,NA,4.767,115.92,17.08958274,NA,11.1672534,NA,NA,-0.1310468,15.59151,NA,NA,NA,4.5,85.45700073,60.612,NA,NA,NA,NA,78.6,NA,NA,NA,NA,NA,-0.3239338,2.639226234,386.0775841,NA,20.2,38.6,56.3,98.79688905,-0.5066115,37.22365039,90.63050313,NA,-0.4772869,147.74614,1.00503,25.8,NA,NA,0.699000001,34.4,-1.311892,3.73257,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3703,RW,Rwanda,2015,0.56,22.8,5.897934856,5.820563541,73.43737135,28.00754295,NA,NA,43.7,NA,NA,0.6357123,NA,NA,NA,NA,NA,4.884855418,NA,4.157,150.3,19.45683016,NA,8.867977374,NA,NA,-0.0458434,12.53905,NA,NA,NA,18,84.60500336,67.45,NA,NA,NA,NA,41.3,NA,5,NA,NA,42.61448971,0.0132411,2.688909235,460.8460073,NA,24.5,35.1,63.8,99.97266474,0.2429835,56.88782816,86.65537429,NA,0.050415,139.6244,1.02611,105.2,10,NA,1.098999977,18.9,-1.135211,3.75146,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3704,RW,Rwanda,2012,0.51,17.5,5.867681707,5.865458953,73.60072884,29.21966868,NA,NA,NA,NA,0.069866303,0.5579525,NA,NA,NA,NA,NA,5.691382477,NA,4.322,162.16,18.62991512,NA,8.820321117,NA,NA,-0.0482539,15.81547,NA,NA,NA,8.023854277,85.14499664,65.438,68.33103,NA,NA,NA,51.7,-108094,40,NA,NA,44.56089624,-0.2306152,2.599056862,427.6318606,NA,22.6,32.5,56.3,99.29575029,-0.0998168,46.26090939,88.78529096,NA,-0.2716595,147.566,1.02889,58.1,NA,NA,1.105999947,NA,-1.277657,4.63765,RWA,Sub-Saharan Africa,Kigali,30.0587,-1.95325,Low income,IDA
3705,S1,Small states,1998,NA,NA,4.111575432,0.171666569,34.24234836,NA,NA,NA,NA,NA,4.97359171,NA,NA,NA,NA,1.758112075,-152.4985844,6.954693704,NA,3.474988427,95.55919148,37.49788177,82.00001298,3.819346249,NA,NA,NA,NA,NA,NA,NA,2.254511479,64.81518329,63.34610147,81.01567841,NA,NA,NA,78.04923982,NA,NA,NA,NA,NA,NA,5.350468697,11.39564385,NA,36.17623808,NA,8.155560792,66.18304111,NA,16.73093943,26.39091661,NA,NA,101.7080002,0.975160003,NA,NA,NA,12.90747014,NA,NA,NA,SST,Aggregates,,,,Aggregates,Aggregates
3706,S1,Small states,2000,50.17230938,65.66878128,9.902043418,0.109937439,34.31739063,4.058678371,NA,NA,44.22256356,NA,5.093369927,NA,NA,NA,NA,2.065904542,-169.4322905,6.997768691,NA,3.374665614,98.58891887,37.31886108,78.1141433,4.517601553,NA,NA,NA,NA,NA,NA,NA,5.006702332,64.59506406,63.11104347,81.55918884,NA,NA,NA,77.0601587,NA,NA,NA,NA,27.07830646,NA,5.415689768,11.7507205,NA,37.31875974,15.55137312,9.889519651,67.11112622,NA,19.73752471,26.8614359,NA,NA,102.7507019,0.973930001,NA,NA,NA,12.68826803,NA,NA,NA,SST,Aggregates,,,,Aggregates,Aggregates
3707,S1,Small states,2006,55.15349308,66.96030214,11.09553103,0.105232242,34.2745931,2.828059858,NA,NA,NA,NA,6.476770902,NA,NA,NA,NA,3.010260274,-165.5421166,7.03037578,2612.771928,3.148783012,105.2265628,36.81080905,NA,10.02693436,NA,NA,NA,NA,NA,NA,NA,15.3535861,65.43376111,64.04406876,83.79750061,NA,NA,NA,66.69901981,NA,NA,NA,NA,NA,NA,5.595032227,12.95149312,NA,41.08423781,13.99153005,12.99568093,69.69941563,NA,20.46480753,25.34746003,NA,NA,106.7843399,0.982620001,3001.40847,NA,NA,10.50699833,NA,NA,NA,SST,Aggregates,,,,Aggregates,Aggregates
3708,S1,Small states,2008,56.86663355,69.44464796,12.99001493,0.129343678,34.29608102,2.562403878,NA,NA,NA,NA,6.836304685,NA,NA,NA,NA,2.883035405,-184.5203177,6.654965809,NA,3.094962086,104.5189942,36.65377866,79.0558075,6.229894729,NA,NA,NA,NA,NA,NA,NA,20.00178158,65.96163016,65.05404853,84.1050415,NA,NA,NA,61.43363198,NA,NA,NA,NA,NA,NA,5.587064239,13.52089811,NA,42.64791306,14.29019095,14.0648824,70.16405731,NA,25.56011603,25.64050453,NA,NA,107.1672897,0.990670025,3729.197317,NA,NA,9.375899611,NA,NA,NA,SST,Aggregates,,,,Aggregates,Aggregates
3709,S1,Small states,2001,50.96055228,64.50942484,5.201347222,0.110780574,34.25991316,3.933477951,NA,NA,NA,NA,5.344571337,NA,NA,NA,NA,2.113798684,-161.287465,7.099168063,NA,3.320491052,100.1486811,37.22804697,82.99840311,3.765166316,NA,NA,NA,NA,NA,NA,NA,6.686501152,64.60247431,63.02644862,82.11403656,NA,NA,NA,76.15806789,NA,NA,NA,NA,NA,NA,5.463660402,11.92154854,NA,37.89414023,14.83561887,10.33511905,67.58224764,NA,19.67748637,25.87506279,NA,NA,103.7173691,0.973640025,NA,NA,NA,12.56172953,NA,NA,NA,SST,Aggregates,,,,Aggregates,Aggregates
3710,S1,Small states,2010,58.36736154,72.24144986,10.57171664,0.13819465,34.32036403,2.643777824,NA,NA,37.23715676,NA,6.804260975,NA,NA,NA,NA,2.389069219,-213.7812484,6.576455622,NA,3.042611927,108.7593278,36.49702174,NA,7.029604755,NA,NA,NA,NA,NA,NA,NA,25.94646784,66.32272139,66.20120247,84.064,NA,NA,NA,55.64458491,NA,NA,NA,NA,29.34714178,NA,5.598879894,14.09687649,NA,44.12044688,14.11876676,13.89508659,70.76642441,NA,25.26215927,27.00371646,NA,NA,107.2583,0.99239,4640.724727,NA,NA,10.71015012,NA,NA,NA,SST,Aggregates,,,,Aggregates,Aggregates
3711,S1,Small states,2011,58.93829388,73.20949785,12.78233763,0.126008561,34.33510882,2.611021948,NA,NA,NA,NA,6.939301068,NA,NA,NA,NA,2.446127013,-218.4316843,6.368631292,NA,3.018064298,111.312413,36.49326426,75.74619174,6.5457774,NA,NA,NA,NA,NA,NA,NA,30.21939986,66.56711101,66.74566783,84.4677,NA,NA,NA,53.68159172,NA,NA,NA,NA,29.60182697,NA,5.623225533,14.3662667,NA,44.74809482,13.762919,14.3802732,71.15878974,NA,23.91962726,25.57216531,NA,NA,107.4099,0.99071,4805.424215,NA,NA,10.39032716,NA,NA,NA,SST,Aggregates,,,,Aggregates,Aggregates
